user_id,signup_date,ab_group,channel,platform,region,age_group
105627,2026-02-07,control,social_ads,web,Moscow,35-44
105628,2026-01-04,test,paid_search,android,Moscow,25-34
105629,2026-02-09,control,social_ads,android,Moscow,35-44
105630,2026-01-03,test,paid_search,android,Other Russia,35-44
105631,2026-02-12,test,organic,web,Moscow,35-44
105632,2026-02-20,test,organic,ios,Moscow,25-34
105633,2026-02-16,control,referral,web,Other Russia,18-24
105634,2026-01-26,test,referral,android,Other Russia,25-34
105635,2026-03-10,control,organic,web,Moscow,18-24
105636,2026-02-23,control,social_ads,ios,Moscow,25-34
105637,2026-01-23,control,social_ads,web,Other Russia,35-44
105638,2026-02-09,control,paid_search,web,Other Russia,25-34
105639,2026-01-10,test,organic,web,Other Russia,18-24
105640,2026-03-25,control,referral,ios,Moscow,35-44
105641,2026-03-09,control,social_ads,android,Other Russia,18-24
105642,2026-01-26,test,social_ads,android,Other Russia,35-44
105643,2026-03-02,control,social_ads,ios,Moscow,35-44
105644,2026-03-03,control,social_ads,ios,Moscow,18-24
105645,2026-02-24,control,organic,android,Other Russia,18-24
105646,2026-01-05,control,email,web,Other Russia,45+
105647,2026-03-21,test,organic,android,Moscow,18-24
105648,2026-03-28,control,referral,android,Other Russia,45+
105649,2026-03-29,control,referral,ios,Other Russia,25-34
105650,2026-03-30,test,social_ads,web,Moscow,25-34
105651,2026-03-25,control,social_ads,web,Moscow,25-34
105652,2026-03-08,test,organic,web,Moscow,25-34
105653,2026-01-06,test,paid_search,android,Other Russia,25-34
105654,2026-02-11,control,social_ads,ios,Moscow,25-34
105655,2026-01-23,control,organic,ios,Other Russia,25-34
105656,2026-01-20,control,organic,ios,Saint Petersburg,18-24
105657,2026-03-16,control,email,android,Other Russia,35-44
105658,2026-03-15,control,organic,web,Other Russia,25-34
105659,2026-02-16,test,paid_search,web,Other Russia,25-34
105660,2026-03-08,control,organic,ios,Other Russia,25-34
105661,2026-01-12,control,social_ads,web,Moscow,25-34
105662,2026-01-20,control,paid_search,web,Moscow,18-24
105663,2026-03-19,test,referral,ios,Moscow,45+
105664,2026-02-10,test,paid_search,web,Other Russia,25-34
105665,2026-02-19,control,organic,android,Moscow,45+
105666,2026-02-11,test,paid_search,android,Moscow,35-44
105667,2026-01-19,control,organic,android,Moscow,35-44
105668,2026-03-16,test,referral,android,Other Russia,25-34
105669,2026-03-10,test,organic,web,Moscow,18-24
105670,2026-03-03,test,organic,web,Moscow,25-34
105671,2026-02-01,control,paid_search,ios,Saint Petersburg,25-34
105672,2026-02-27,control,organic,web,Saint Petersburg,25-34
105673,2026-03-27,test,paid_search,android,Other Russia,18-24
105674,2026-02-28,control,paid_search,web,Other Russia,25-34
105675,2026-02-14,control,email,ios,Other Russia,18-24
105676,2026-01-25,test,organic,ios,Moscow,25-34
105677,2026-02-17,test,paid_search,android,Moscow,25-34
105678,2026-02-03,test,social_ads,ios,Other Russia,18-24
105679,2026-02-25,test,organic,ios,Moscow,18-24
105680,2026-01-05,test,social_ads,web,Other Russia,18-24
105681,2026-01-18,control,referral,ios,Other Russia,25-34
105682,2026-03-12,test,referral,android,Moscow,45+
105683,2026-02-04,test,email,ios,Other Russia,18-24
105684,2026-02-08,test,social_ads,android,Moscow,35-44
105685,2026-02-18,control,paid_search,web,Moscow,18-24
105686,2026-02-09,control,email,web,Moscow,25-34
105687,2026-03-10,test,organic,android,Other Russia,18-24
105688,2026-01-23,control,paid_search,web,Other Russia,35-44
105689,2026-03-10,control,social_ads,ios,Moscow,35-44
105690,2026-01-19,test,referral,ios,Other Russia,25-34
105691,2026-02-03,test,email,android,Moscow,18-24
105692,2026-02-22,control,organic,web,Moscow,35-44
105693,2026-03-21,control,social_ads,web,Other Russia,18-24
105694,2026-01-21,control,organic,android,Other Russia,25-34
105695,2026-02-22,test,referral,ios,Other Russia,35-44
105696,2026-01-06,control,social_ads,ios,Other Russia,25-34
105697,2026-01-07,control,organic,web,Moscow,35-44
105698,2026-03-11,control,referral,web,Saint Petersburg,35-44
105699,2026-03-06,control,paid_search,android,Moscow,35-44
105700,2026-02-03,control,paid_search,ios,Other Russia,25-34
105701,2026-02-26,control,email,android,Moscow,25-34
105702,2026-02-04,test,social_ads,android,Moscow,25-34
105703,2026-01-25,control,paid_search,ios,Other Russia,25-34
105704,2026-02-08,control,organic,ios,Moscow,35-44
105705,2026-01-29,control,organic,ios,Other Russia,25-34
105706,2026-03-15,control,organic,android,Other Russia,35-44
105707,2026-02-07,control,organic,ios,Saint Petersburg,18-24
105708,2026-01-29,control,paid_search,web,Saint Petersburg,25-34
105709,2026-02-18,control,paid_search,android,Other Russia,45+
105710,2026-03-10,control,social_ads,ios,Other Russia,18-24
105711,2026-01-25,test,organic,android,Moscow,18-24
105712,2026-03-26,control,social_ads,ios,Other Russia,35-44
105713,2026-02-11,test,email,ios,Saint Petersburg,18-24
105714,2026-03-01,test,organic,ios,Other Russia,25-34
105715,2026-03-28,control,social_ads,android,Saint Petersburg,35-44
105716,2026-02-08,control,organic,web,Moscow,25-34
105717,2026-01-18,control,paid_search,web,Other Russia,35-44
105718,2026-03-09,control,social_ads,android,Moscow,35-44
105719,2026-01-01,test,organic,android,Other Russia,25-34
105720,2026-02-11,control,organic,web,Other Russia,45+
105721,2026-03-30,test,referral,web,Other Russia,25-34
105722,2026-02-07,control,organic,ios,Moscow,18-24
105723,2026-03-03,test,social_ads,web,Moscow,25-34
105724,2026-02-17,test,social_ads,web,Moscow,25-34
105725,2026-01-20,test,organic,ios,Moscow,18-24
105726,2026-01-29,test,social_ads,ios,Moscow,25-34
105727,2026-02-17,test,paid_search,web,Saint Petersburg,18-24
105728,2026-01-10,control,organic,web,Moscow,18-24
105729,2026-02-07,control,email,android,Other Russia,25-34
105730,2026-02-07,control,paid_search,ios,Moscow,45+
105731,2026-03-17,control,social_ads,android,Moscow,35-44
105732,2026-01-12,test,organic,web,Other Russia,25-34
105733,2026-03-17,control,organic,android,Moscow,25-34
105734,2026-02-06,control,social_ads,android,Other Russia,18-24
105735,2026-02-28,test,social_ads,web,Other Russia,25-34
105736,2026-02-20,control,organic,ios,Other Russia,25-34
105737,2026-01-27,test,social_ads,ios,Other Russia,35-44
105738,2026-03-25,control,paid_search,ios,Other Russia,25-34
105739,2026-01-21,test,paid_search,android,Other Russia,45+
105740,2026-01-04,test,referral,web,Moscow,35-44
105741,2026-03-09,control,social_ads,ios,Saint Petersburg,18-24
105742,2026-02-25,test,paid_search,android,Other Russia,35-44
105743,2026-03-22,control,referral,web,Moscow,18-24
105744,2026-02-11,test,paid_search,web,Saint Petersburg,45+
105745,2026-01-02,test,email,web,Other Russia,25-34
105746,2026-01-02,control,referral,android,Moscow,25-34
105747,2026-02-08,test,paid_search,web,Moscow,25-34
105748,2026-01-23,test,paid_search,web,Other Russia,25-34
105749,2026-03-24,test,email,ios,Moscow,35-44
105750,2026-01-11,test,referral,android,Moscow,35-44
105751,2026-03-21,test,organic,ios,Other Russia,25-34
105752,2026-01-20,control,organic,android,Other Russia,35-44
105753,2026-01-11,test,paid_search,web,Saint Petersburg,25-34
105754,2026-01-25,test,referral,ios,Moscow,25-34
105755,2026-01-13,control,email,ios,Moscow,18-24
105756,2026-02-06,control,referral,web,Other Russia,35-44
105757,2026-01-30,control,organic,android,Moscow,25-34
105758,2026-02-17,control,referral,ios,Other Russia,25-34
105759,2026-02-18,control,organic,web,Other Russia,25-34
105760,2026-01-01,control,paid_search,web,Moscow,35-44
105761,2026-01-12,test,paid_search,web,Other Russia,18-24
105762,2026-01-15,control,paid_search,android,Other Russia,25-34
105763,2026-01-18,control,paid_search,web,Other Russia,25-34
105764,2026-01-09,test,organic,android,Saint Petersburg,18-24
105765,2026-01-29,control,organic,web,Moscow,25-34
105766,2026-02-19,control,referral,android,Other Russia,35-44
105767,2026-01-28,test,organic,android,Other Russia,18-24
105768,2026-01-30,test,paid_search,web,Saint Petersburg,35-44
105769,2026-02-12,test,organic,web,Moscow,45+
105770,2026-02-19,control,organic,android,Other Russia,18-24
105771,2026-01-30,control,organic,web,Saint Petersburg,25-34
105772,2026-01-20,test,social_ads,web,Moscow,18-24
105773,2026-02-06,test,paid_search,android,Moscow,35-44
105774,2026-01-03,test,organic,android,Moscow,25-34
105775,2026-02-14,test,referral,android,Saint Petersburg,25-34
105776,2026-03-26,control,organic,android,Moscow,35-44
105777,2026-02-05,control,social_ads,ios,Saint Petersburg,35-44
105778,2026-01-10,test,organic,android,Moscow,25-34
105779,2026-03-05,test,email,web,Moscow,35-44
105780,2026-01-12,control,organic,android,Moscow,45+
105781,2026-01-18,test,paid_search,ios,Moscow,25-34
105782,2026-01-14,control,social_ads,ios,Moscow,18-24
105783,2026-03-21,test,paid_search,android,Moscow,35-44
105784,2026-03-30,control,referral,ios,Other Russia,35-44
105785,2026-02-21,test,organic,ios,Saint Petersburg,25-34
105786,2026-02-25,control,paid_search,ios,Other Russia,35-44
105787,2026-02-28,test,referral,web,Moscow,25-34
105788,2026-02-24,test,referral,web,Moscow,25-34
105789,2026-02-18,control,paid_search,android,Moscow,35-44
105790,2026-03-30,test,paid_search,web,Saint Petersburg,35-44
105791,2026-03-07,test,social_ads,ios,Saint Petersburg,18-24
105792,2026-01-08,test,referral,ios,Other Russia,18-24
105793,2026-02-05,control,referral,android,Saint Petersburg,25-34
105794,2026-03-29,test,referral,android,Moscow,25-34
105795,2026-02-06,test,paid_search,web,Moscow,35-44
105796,2026-01-19,test,social_ads,web,Other Russia,18-24
105797,2026-03-20,control,paid_search,android,Moscow,35-44
105798,2026-02-26,test,organic,web,Moscow,25-34
105799,2026-02-20,control,referral,ios,Moscow,35-44
105800,2026-02-07,control,social_ads,web,Other Russia,25-34
105801,2026-01-12,control,organic,web,Other Russia,35-44
105802,2026-02-04,control,social_ads,android,Moscow,25-34
105803,2026-02-09,control,organic,android,Moscow,25-34
105804,2026-03-25,control,organic,android,Other Russia,25-34
105805,2026-01-28,test,social_ads,web,Moscow,25-34
105806,2026-01-14,test,social_ads,android,Moscow,25-34
105807,2026-02-08,control,paid_search,ios,Saint Petersburg,45+
105808,2026-03-31,test,organic,android,Moscow,35-44
105809,2026-02-13,test,paid_search,web,Moscow,18-24
105810,2026-02-04,test,organic,web,Other Russia,35-44
105811,2026-03-02,test,email,ios,Other Russia,18-24
105812,2026-02-28,test,organic,android,Saint Petersburg,25-34
105813,2026-01-27,test,referral,web,Moscow,18-24
105814,2026-03-29,test,organic,web,Moscow,18-24
105815,2026-02-23,test,organic,ios,Other Russia,25-34
105816,2026-01-06,control,paid_search,android,Moscow,25-34
105817,2026-02-06,test,social_ads,android,Moscow,25-34
105818,2026-03-25,test,email,android,Moscow,18-24
105819,2026-02-05,test,paid_search,ios,Moscow,18-24
105820,2026-02-21,test,paid_search,android,Saint Petersburg,18-24
105821,2026-02-25,control,organic,ios,Moscow,25-34
105822,2026-03-05,control,paid_search,web,Other Russia,25-34
105823,2026-03-20,test,paid_search,android,Moscow,25-34
105824,2026-01-14,test,email,ios,Other Russia,25-34
105825,2026-02-16,test,paid_search,ios,Saint Petersburg,18-24
105826,2026-02-18,test,social_ads,web,Moscow,35-44
105827,2026-01-14,test,referral,android,Other Russia,25-34
105828,2026-03-02,test,organic,android,Other Russia,25-34
105829,2026-01-11,control,paid_search,web,Moscow,25-34
105830,2026-02-11,test,referral,android,Other Russia,25-34
105831,2026-01-30,control,paid_search,web,Other Russia,25-34
105832,2026-01-14,test,paid_search,web,Other Russia,45+
105833,2026-03-16,control,referral,web,Moscow,25-34
105834,2026-01-22,test,organic,ios,Moscow,25-34
105835,2026-01-23,control,referral,web,Moscow,25-34
105836,2026-03-18,control,paid_search,android,Moscow,45+
105837,2026-03-20,test,social_ads,android,Moscow,18-24
105838,2026-01-04,test,organic,ios,Other Russia,25-34
105839,2026-01-26,control,paid_search,android,Moscow,25-34
105840,2026-03-05,test,organic,android,Moscow,35-44
105841,2026-03-12,control,organic,ios,Moscow,35-44
105842,2026-03-31,control,paid_search,web,Moscow,35-44
105843,2026-02-19,control,organic,web,Other Russia,35-44
105844,2026-01-01,test,social_ads,ios,Other Russia,25-34
105845,2026-03-20,test,organic,web,Moscow,18-24
105846,2026-01-15,test,organic,ios,Moscow,35-44
105847,2026-01-11,test,organic,ios,Moscow,25-34
105848,2026-03-02,test,paid_search,ios,Other Russia,18-24
105849,2026-02-24,test,organic,web,Moscow,18-24
105850,2026-01-06,test,organic,web,Moscow,25-34
105851,2026-01-16,control,social_ads,web,Moscow,25-34
105852,2026-02-23,control,social_ads,android,Moscow,25-34
105853,2026-01-23,control,social_ads,ios,Moscow,25-34
105854,2026-03-03,test,organic,ios,Other Russia,18-24
105855,2026-02-07,test,referral,ios,Moscow,25-34
105856,2026-02-22,control,social_ads,ios,Moscow,35-44
105857,2026-02-12,test,social_ads,web,Moscow,35-44
105858,2026-02-02,test,organic,web,Moscow,35-44
105859,2026-01-31,control,organic,web,Other Russia,18-24
105860,2026-03-04,control,paid_search,web,Other Russia,45+
105861,2026-02-16,control,organic,web,Other Russia,35-44
105862,2026-02-23,control,social_ads,android,Other Russia,25-34
105863,2026-02-21,test,organic,web,Saint Petersburg,25-34
105864,2026-01-19,test,organic,web,Saint Petersburg,25-34
105865,2026-03-24,control,organic,web,Saint Petersburg,25-34
105866,2026-02-20,control,organic,web,Other Russia,35-44
105867,2026-03-06,control,paid_search,web,Other Russia,25-34
105868,2026-03-21,control,organic,web,Saint Petersburg,18-24
105869,2026-03-25,control,paid_search,web,Moscow,25-34
105870,2026-03-02,test,organic,android,Other Russia,35-44
105871,2026-03-12,test,paid_search,web,Moscow,35-44
105872,2026-02-12,test,email,web,Saint Petersburg,25-34
105873,2026-03-08,control,referral,ios,Saint Petersburg,45+
105874,2026-01-29,test,paid_search,web,Saint Petersburg,18-24
105875,2026-03-06,control,paid_search,ios,Saint Petersburg,18-24
105876,2026-01-08,control,social_ads,web,Other Russia,18-24
105877,2026-03-24,test,email,android,Other Russia,35-44
105878,2026-01-23,test,paid_search,android,Moscow,35-44
105879,2026-03-01,control,organic,android,Moscow,35-44
105880,2026-01-02,control,social_ads,web,Moscow,35-44
105881,2026-01-15,test,organic,ios,Moscow,25-34
105882,2026-03-30,test,social_ads,web,Moscow,25-34
105883,2026-03-17,test,organic,android,Other Russia,25-34
105884,2026-01-21,control,organic,web,Other Russia,25-34
105885,2026-01-12,control,referral,ios,Moscow,25-34
105886,2026-03-15,control,social_ads,web,Other Russia,18-24
105887,2026-03-31,control,paid_search,ios,Moscow,25-34
105888,2026-01-16,test,referral,web,Other Russia,25-34
105889,2026-03-01,test,referral,web,Saint Petersburg,18-24
105890,2026-01-26,control,paid_search,ios,Other Russia,45+
105891,2026-03-08,test,email,ios,Moscow,18-24
105892,2026-02-07,test,paid_search,web,Moscow,45+
105893,2026-01-12,test,organic,web,Moscow,18-24
105894,2026-01-30,control,referral,android,Other Russia,35-44
105895,2026-02-18,control,paid_search,ios,Other Russia,25-34
105896,2026-03-13,control,referral,ios,Saint Petersburg,18-24
105897,2026-01-02,control,organic,ios,Other Russia,18-24
105898,2026-03-28,control,organic,ios,Moscow,25-34
105899,2026-02-28,control,organic,ios,Other Russia,35-44
105900,2026-03-20,control,social_ads,web,Other Russia,18-24
105901,2026-03-25,control,referral,ios,Moscow,18-24
105902,2026-01-14,test,paid_search,ios,Saint Petersburg,35-44
105903,2026-01-09,test,organic,web,Moscow,25-34
105904,2026-03-11,control,paid_search,android,Moscow,25-34
105905,2026-01-17,test,paid_search,web,Moscow,18-24
105906,2026-01-14,control,social_ads,web,Other Russia,25-34
105907,2026-02-12,control,social_ads,android,Other Russia,18-24
105908,2026-03-24,test,organic,android,Moscow,25-34
105909,2026-03-13,control,paid_search,web,Other Russia,25-34
105910,2026-02-16,control,social_ads,ios,Other Russia,45+
105911,2026-01-18,control,organic,web,Saint Petersburg,25-34
105912,2026-01-31,test,paid_search,android,Other Russia,25-34
105913,2026-03-03,test,social_ads,ios,Other Russia,35-44
105914,2026-01-15,control,paid_search,android,Moscow,45+
105915,2026-02-17,control,organic,web,Other Russia,35-44
105916,2026-01-02,control,organic,web,Moscow,25-34
105917,2026-01-30,test,referral,android,Moscow,35-44
105918,2026-01-23,control,organic,web,Moscow,18-24
105919,2026-03-03,test,referral,web,Other Russia,35-44
105920,2026-03-24,test,paid_search,web,Other Russia,25-34
105921,2026-01-14,control,paid_search,ios,Moscow,25-34
105922,2026-03-13,test,referral,web,Saint Petersburg,35-44
105923,2026-03-01,control,paid_search,ios,Moscow,35-44
105924,2026-03-29,control,organic,web,Other Russia,35-44
105925,2026-03-24,control,organic,ios,Moscow,35-44
105926,2026-01-10,control,social_ads,android,Saint Petersburg,35-44
105927,2026-03-08,test,paid_search,ios,Saint Petersburg,18-24
105928,2026-02-23,test,referral,ios,Moscow,18-24
105929,2026-01-11,control,paid_search,ios,Other Russia,25-34
105930,2026-01-24,control,paid_search,web,Other Russia,18-24
